attribute,value,rows,error_prevalence,status,method,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00
category_name,traffic sign,30,0.43333333333333335,estimable,capacity_control_product,0.6339403288399943,0.2939599934042806,0.6696832579185521,0.25953137291901895,0.1,0.1,0.23333333333333334,0.19339088372384405,30.0,2.053808112972467,0.26666666666666666,0.38095238095238093,0.4166666666666667,0.4074074074074074,0.43333333333333335
category_name,traffic sign,30,0.43333333333333335,estimable,confidence,0.6371985857279976,0.259959990483225,0.7149321266968327,0.23260971355372992,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.15639899953174144,30.0,1.1049082633234348,0.26666666666666666,0.3333333333333333,0.4166666666666667,0.4074074074074074,0.43333333333333335
category_name,traffic sign,30,0.43333333333333335,estimable,direct_spatial_fusion,0.6966430885935528,0.2601624849197348,0.746606334841629,0.24365772272076106,0.06666666666666667,0.3333333333333333,0.36666666666666664,0.23503813313759986,30.0,1.5834086516740058,0.26666666666666666,0.3333333333333333,0.375,0.4074074074074074,0.43333333333333335
category_name,traffic sign,30,0.43333333333333335,estimable,equal_fusion,0.7389916877375069,0.261243741544851,0.7420814479638009,0.2256141908547866,0.1,0.1,0.3333333333333333,0.16276274239869504,30.0,1.0610004824552357,0.26666666666666666,0.38095238095238093,0.3333333333333333,0.37037037037037035,0.43333333333333335
category_name,traffic sign,30,0.43333333333333335,estimable,learned_spatial_quality,0.7050323608015914,0.22205827087898827,0.7692307692307692,0.23372838077988614,0.26666666666666666,0.26666666666666666,0.4,0.16128664574925894,30.0,1.5506291976552187,0.26666666666666666,0.2857142857142857,0.375,0.4074074074074074,0.43333333333333335
category_name,traffic sign,30,0.43333333333333335,estimable,product_fusion,0.6637875059543779,0.26565186053268025,0.7194570135746606,0.2550469862202708,0.1,0.1,0.36666666666666664,0.2144389688548905,30.0,2.495283455208383,0.26666666666666666,0.3333333333333333,0.4166666666666667,0.4074074074074074,0.43333333333333335
category_name,traffic sign,30,0.43333333333333335,estimable,spatial_agreement,0.6209425190194422,0.3566614882956731,0.665158371040724,0.2543927792804847,0.0,0.0,0.3333333333333333,0.13156969810662553,30.0,1.6092274824054538,0.26666666666666666,0.38095238095238093,0.375,0.4074074074074074,0.43333333333333335
category_name,truck,16,1.0,not_estimable_minimum_rows,not_estimable,,,,,,,,,,,,,,,
object_size,large,24,0.5,estimable,capacity_control_product,0.917787999037999,0.20717242015343207,0.9166666666666666,0.09695213195814574,0.25,0.5,0.5416666666666666,0.11231307585470081,24.0,0.30285950866666866,0.08333333333333333,0.35294117647058826,0.4,0.45454545454545453,0.5
object_size,large,24,0.5,estimable,confidence,0.9722222222222222,0.1828877757401112,0.9652777777777779,0.10871030089127424,0.3333333333333333,0.5,0.625,0.06026889613187505,24.0,0.33672087160567227,0.08333333333333333,0.29411764705882354,0.4,0.45454545454545453,0.5
