image_id,n,precision_mc,precision_det,mean_score_mc,aurc_mc,aurc_det,aurc_fus,rc50_mc,rc50_det,rc50_fus,ap
605,17,0.47058823529411764,0.47058823529411764,0.3591353770564584,-0.2696397820749032,-0.08387456689792333,-0.2200111427403815,0.625,0.375,0.5,0.8526315789473685
627,19,0.6842105263157895,0.7368421052631579,0.40936655119845744,-0.0015098472671390972,-0.1861947299437115,-0.05724677731154834,0.2222222222222222,0.33333333333333337,0.11111111111111116,0.8888785817357248
674,17,0.7058823529411765,0.7058823529411765,0.3774453541811775,0.014113644909492642,0.36459139428430076,0.3872943857372922,0.125,0.125,0.125,0.9205676268176269
713,7,0.2857142857142857,0.2857142857142857,0.34472476158823284,0.14421768707483018,0.256122448979592,0.14421768707483018,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0
717,10,0.3,0.3,0.35993075370788574,-0.03630952380952385,0.3386904761904762,-0.03630952380952385,0.4,0.4,0.4,1.0
726,5,0.6,0.6,0.4009402275085449,0.06833333333333334,0.24333333333333323,0.26833333333333326,0.0,0.5,0.5,0.9166666666666666
737,11,0.2727272727272727,0.2727272727272727,0.3489986739375375,0.17927981109799285,0.07992916174734344,0.060087891906073665,0.6,0.8,1.0,0.5654761904761905
782,30,0.4,0.4,0.37053789297739664,0.1182889266716124,-0.2343317808206586,-0.22786992373723808,0.6666666666666667,0.7333333333333334,0.6666666666666667,0.8374403374403374
783,21,0.5238095238095238,0.5238095238095238,0.3828193800789969,-0.075205687926829,-0.1467150598840117,-0.0648658954441794,0.5,0.4,0.30000000000000004,0.6210006334282819
792,12,0.5,0.5,0.387330320974191,-0.1493296055796056,0.23099446849446847,0.22834896584896586,0.5,0.5,0.5,0.9305555555555556
793,4,0.75,0.75,0.4628418982028961,0.05208333333333333,-0.07291666666666669,0.05208333333333333,0.0,0.5,0.0,0.95
854,23,0.4782608695652174,0.4782608695652174,0.35800394804581354,-0.03485322538416469,-0.27219815786303186,-0.07161051809330876,0.2727272727272727,0.6363636363636364,0.2727272727272727,0.8663327083370157
872,24,0.5416666666666666,0.5,0.38394396131237346,-0.08396451155570828,0.23580970061338374,0.34845111647991406,0.33333333333333337,0.33333333333333337,0.25,0.593416406368895
880,12,0.25,0.25,0.368029663960139,-0.12871572871572867,0.13532046657046648,0.19767316017316006,0.6666666666666667,0.8333333333333334,0.6666666666666667,0.95
907,32,0.65625,0.65625,0.40598113369196653,-0.1675538441482255,-0.24397059850164193,-0.2649993522710407,0.4375,0.5,0.4375,0.8724870547119441
939,34,0.5588235294117647,0.5588235294117647,0.3756684766096227,0.3055227247640686,0.29140314838173975,0.35386424497888147,0.2941176470588235,0.47058823529411764,0.4117647058823529,0.6649524226648896
